id,title,company,location,city,state,zip_code,url,source,source_url,scraped_at,description,platform,salary,shift_type,requirements,benefits,application_url,job_category,seniority_level,is_remote,salary_min,salary_max,salary_type,salary_is_competitive,education_requirements,experience_requirements,certification_requirements,skill_requirements,completeness_required,completeness_optional,completeness_overall
RydersHealth_4446337834488846069,Speech Language Pathologist,RydersHealth,"Greentree Manor, DOUGLAS MANOR",Greentree Manor,DOUGLAS MANOR,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:36.038876,"Speech Language Pathologist
Greentree Manor, Douglas Manor",custom,,,,,,other,entry,False,,,,False,,,,,0.8,0.0,0.5599999999999999
RydersHealth_2349088632059966169,Physical Therapist,RydersHealth,"Physical Therapist
Greentree, MA","Physical Therapist
Greentree",MA,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:37.313814,"Physical Therapist
Greentree Manor",custom,,,,,,therapy,entry,False,,,,False,,,,,0.8,0.0,0.5599999999999999
RydersHealth_550650460122493320,Physical Therapy Assistant,RydersHealth,"Douglas Manor, LORD CHAMBERLAIN",Douglas Manor,LORD CHAMBERLAIN,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:38.540155,"Physical Therapy Assistant
Greentree Manor, Douglas Manor, Lord Chamberlain",custom,,,,,,therapy,entry,False,,,,False,,,,,0.8,0.0,0.5599999999999999
RydersHealth_1957864266212239188,CNA,RydersHealth,"CNA
Cheshire, HO","CNA
Cheshire",HO,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:40.132301,"CNA
Cheshire House",custom,,,CNA,,,nursing,entry,False,,,,False,,,cna,,0.8,0.25,0.6349999999999999
RydersHealth_5470583542067521028,RN / LPN,RydersHealth,"LPN
Cheshire, HO","LPN
Cheshire",HO,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:41.356774,"RN / LPN
Cheshire House",custom,,,"LPN, RN",,,nursing,entry,False,,,,False,,,lpn,,0.8,0.25,0.6349999999999999
RydersHealth_8616814864648409828,Rehabilitation Aide,RydersHealth,"Rehabilitation Aide
Aaron, MA","Rehabilitation Aide
Aaron",MA,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:42.973696,"Rehabilitation Aide
Aaron Manor",custom,,,,,,support,entry,False,,,,False,,,,,0.8,0.0,0.5599999999999999
RydersHealth_4624424187919700260,Dietary Aide,RydersHealth,"Dietary Aide
Greentree, MA","Dietary Aide
Greentree",MA,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:44.575715,"Dietary Aide
Greentree Manor",custom,,,,,,support,entry,False,,,,False,,,,,0.8,0.0,0.5599999999999999
RydersHealth_3081677311754927552,LPN Wing Nurse,RydersHealth,"LPN Wing Nurse
Greentree, MA","LPN Wing Nurse
Greentree",MA,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:45.904751,"LPN Wing Nurse
Greentree Manor",custom,,,LPN,,,nursing,entry,False,,,,False,,,lpn,,0.8,0.25,0.6349999999999999
RydersHealth_1957864266212239188,CNA,RydersHealth,"CNA
Greentree, MA","CNA
Greentree",MA,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:47.565520,"CNA
Greentree Manor",custom,,,CNA,,,nursing,entry,False,,,,False,,,cna,,0.8,0.25,0.6349999999999999
RydersHealth_1957864266212239188,CNA,RydersHealth,"CNA
Mystic, HE","CNA
Mystic",HE,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:49.181511,"CNA
Mystic Healthcare",custom,,,CNA,,,nursing,entry,False,,,,False,,,cna,,0.8,0.25,0.6349999999999999
RydersHealth_7109837460998544246,Housekeeper,RydersHealth,"Housekeeper
Aaron, MA","Housekeeper
Aaron",MA,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:50.575089,"Housekeeper
Aaron Manor",custom,,,,,,other,entry,False,,,,False,,,,,0.8,0.0,0.5599999999999999
RydersHealth_2810044964743776028,Cook,RydersHealth,"Cook, BE",Cook,BE,,,RydersHealth,https://www.rydershealth.com/jobs/,2025-07-11T18:21:52.034325,"Cook
Bel-Air Manor",custom,,,,,,other,entry,False,,,,False,,,,,0.8,0.0,0.5599999999999999
New Haven Center for Nursing & Rehab_2998218769248114688,Career,New Haven Center for Nursing & Rehab,"com
Facebook
Instagram
Linkedin
Home
About, SH","com
Facebook
Instagram
Linkedin
Home
About",SH,,https://newhavennh.com/career/,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:12.536009,"203-907-3550
info@newhavennh.com
Facebook
Instagram
Linkedin
Home
About
Short-Term Rehab
Clinical Excellence
Amputee Rehab Program
Career
Covid-19 Updates
Contact
Pay Your Bill",custom,,Home,,,https://newhavennh.com/career/,other,entry,False,,,,False,,,,,1.0,0.25,0.7749999999999999
New Haven Center for Nursing & Rehab_2998218769248114688,Career,New Haven Center for Nursing & Rehab,"Home
About, SH","Home
About",SH,,https://newhavennh.com/career/,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:18.397392,"Home
About
Short-Term Rehab
Clinical Excellence
Amputee Rehab Program
Career
Covid-19 Updates
Contact
Pay Your Bill",custom,,Home,,,https://newhavennh.com/career/,other,entry,False,,,,False,,,,,1.0,0.25,0.7749999999999999
New Haven Center for Nursing & Rehab_6394921436832529428,203-907-3550,New Haven Center for Nursing & Rehab,"Each of our long-term care residents has their own story, TO",Each of our long-term care residents has their own story,TO,,tel:2039073550,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:26.685124,"Caring with excellence
Each of our long-term care residents has their own story, and our care teams help them experience the best that each day has to offer.
Professional care that feels personal
Admissions
Are you or a loved one in need of skilled nursing care? Contact our admissions department.
203-907-3550
Email Us",custom,,,,,tel:2039073550,nursing,entry,False,,,,False,,,,,1.0,0.0,0.7
New Haven Center for Nursing & Rehab_6394921436832529428,203-907-3550,New Haven Center for Nursing & Rehab,"Admissions
Are you or a loved one in need of skilled nursing, CA","Admissions
Are you or a loved one in need of skilled nursing",CA,,tel:2039073550,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:35.244356,"Admissions
Are you or a loved one in need of skilled nursing care? Contact our admissions department.
203-907-3550
Email Us",custom,,,,,tel:2039073550,nursing,entry,False,,,,False,,,,,1.0,0.0,0.7
New Haven Center for Nursing & Rehab_9100218388307643954,JOIN OUR TEAM!,New Haven Center for Nursing & Rehab,"New Haven, CT",New Haven,CT,,https://jobs.apploi.com/view/730362?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.42157,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:39.068144,"WE ARE LOOKING FOR COMPASSIONATE CAREGIVERS
JOIN OUR TEAM!
Working as a caregiver at New Haven Center is a great opportunity to pursue a career in healthcare. We offer competitive salaries and excellent benefits.
    See All Jobs
                        CNA EVERY OTHER WEEKEND | Union 1199 Position
                    Director of Dining Services
                    LPN Per Diem
                    Monday thru Friday 40 Hour RN Supervisor 11-7 Shift
                    Physical Therapist
                    Physical Therapy Assistant
                    RN Supervisor Per Diem
                    Speech Language Pathologist
             New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | Jun 26, 2025
Director of Dining Services
New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | Jun 02, 2025
LPN Per Diem
New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | Jun 02, 2025
CNA EVERY OTHER WEEKEND | Union 1199 Position
New Ha...",custom,40 Hour,Per Diem,"COMPASSIONATE, CNA, RN, LPN",,https://jobs.apploi.com/view/730362?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.42157,nursing,senior,False,40,40,hourly,False,,,cna; lpn,compassionate,1.0,0.75,0.9249999999999999
New Haven Center for Nursing & Rehab_9100218388307643954,Director of Dining Services,New Haven Center for Nursing & Rehab,"New Haven, CT",New Haven,CT,,https://jobs.apploi.com/view/730362?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.42157,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:44.677465,"See All Jobs
                        CNA EVERY OTHER WEEKEND | Union 1199 Position
                    Director of Dining Services
                    LPN Per Diem
                    Monday thru Friday 40 Hour RN Supervisor 11-7 Shift
                    Physical Therapist
                    Physical Therapy Assistant
                    RN Supervisor Per Diem
                    Speech Language Pathologist
             New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | Jun 26, 2025
Director of Dining Services
New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | Jun 02, 2025
LPN Per Diem
New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | Jun 02, 2025
CNA EVERY OTHER WEEKEND | Union 1199 Position
New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | May 29, 2025
Physical Therapy Assistant
New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | May 28, 2025
Speech Language Path...",custom,40 Hour,Per Diem,"CNA, RN, LPN",,https://jobs.apploi.com/view/730362?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.42157,nursing,senior,False,40,40,hourly,False,,,cna; lpn,,1.0,0.75,0.9249999999999999
New Haven Center for Nursing & Rehab_4901698271829108180,Physical Therapy Assistant,New Haven Center for Nursing & Rehab,"New Haven, CT",New Haven,CT,,https://jobs.apploi.com/view/1192168?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.4222515,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:49.753257,"New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | May 29, 2025
Physical Therapy Assistant",custom,,,,,https://jobs.apploi.com/view/1192168?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.4222515,nursing,entry,False,,,,False,,,,,1.0,0.0,0.7
New Haven Center for Nursing & Rehab_4901698271829108180,Physical Therapy Assistant,New Haven Center for Nursing & Rehab,"Physical Therapy, AS",Physical Therapy,AS,,https://jobs.apploi.com/view/1192168?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.4222515,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:50.996317,Physical Therapy Assistant,custom,,,,,https://jobs.apploi.com/view/1192168?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.4222515,therapy,entry,False,,,,False,,,,,1.0,0.0,0.7
New Haven Center for Nursing & Rehab_1729072596924853984,Physical Therapist,New Haven Center for Nursing & Rehab,"New Haven, CT",New Haven,CT,,https://jobs.apploi.com/view/1067170?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.4224513,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:52.191943,"New Haven Center for Nursing and Rehabilitation | New Haven, Connecticut | May 28, 2025
Physical Therapist",custom,,,,,https://jobs.apploi.com/view/1067170?utm_campaign=jobs_snippet&utm_source=new-haven-nh-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1752258117.4224513,therapy,entry,False,,,,False,,,,,1.0,0.0,0.7
New Haven Center for Nursing & Rehab_6394921436832529428,"THE CARE YOU NEED.
THE COMPASSION YOU DESERVE.",New Haven Center for Nursing & Rehab,"THE CARE YOU, NE",THE CARE YOU,NE,,tel:2039073550,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:22:53.594687,"THE CARE YOU NEED.
THE COMPASSION YOU DESERVE.
Call 203-907-3550
info@newhavennh.com",custom,,,,,tel:2039073550,other,entry,False,,,,False,,,,,1.0,0.0,0.7
New Haven Center for Nursing & Rehab_2998218769248114688,Quick Links,New Haven Center for Nursing & Rehab,"New Haven Center is conveniently located near Yale New Haven hospital and specialists from across the medical spectrum, IT",New Haven Center is conveniently located near Yale New Haven hospital and specialists from across the medical spectrum,IT,,https://newhavennh.com/career/,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:23:04.441686,"New Haven Center is conveniently located near Yale New Haven hospital and specialists from across the medical spectrum, making it the ideal choice for post-acute rehabilitation.
Quick Links
Home
About
Short Term Rehab
Clinical Excellence
Amputee Rehab Program
Career
Contact
Non-Discrimination Policy
Contact Us
203-907-3550
info@newhavennh.com
181 Clifton Street, New Haven CT 06513
Facebook
Copyright © 2021 New Haven Center for Nursing & Rehabilitation | Site by SkyCare MEDIA",custom,,,,,https://newhavennh.com/career/,nursing,entry,False,,,,False,,,,,1.0,0.0,0.7
New Haven Center for Nursing & Rehab_2998218769248114688,Quick Links,New Haven Center for Nursing & Rehab,"Quick Links
Home
About
Short Term Rehab
Clinical Excellence
Amputee Rehab Program
Career
Contact, NO","Quick Links
Home
About
Short Term Rehab
Clinical Excellence
Amputee Rehab Program
Career
Contact",NO,,https://newhavennh.com/career/,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:23:08.185162,"Quick Links
Home
About
Short Term Rehab
Clinical Excellence
Amputee Rehab Program
Career
Contact
Non-Discrimination Policy",custom,,,,,https://newhavennh.com/career/,other,entry,False,,,,False,,,,,1.0,0.0,0.7
New Haven Center for Nursing & Rehab_2998218769248114688,Career,New Haven Center for Nursing & Rehab,"Home
About
Short Term Rehab
Clinical Excellence
Amputee Rehab Program
Career
Contact, NO","Home
About
Short Term Rehab
Clinical Excellence
Amputee Rehab Program
Career
Contact",NO,,https://newhavennh.com/career/,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:23:10.844009,"Home
About
Short Term Rehab
Clinical Excellence
Amputee Rehab Program
Career
Contact
Non-Discrimination Policy",custom,,,,,https://newhavennh.com/career/,other,entry,False,,,,False,,,,,1.0,0.0,0.7
New Haven Center for Nursing & Rehab_4304016629367894069,SkyCare MEDIA,New Haven Center for Nursing & Rehab,"New Haven Center for, NU",New Haven Center for,NU,,https://skycaremedia.com/,New Haven Center for Nursing & Rehab,https://newhavennh.com/career/,2025-07-11T18:23:14.184199,Copyright © 2021 New Haven Center for Nursing & Rehabilitation | Site by SkyCare MEDIA,custom,,,,,https://skycaremedia.com/,nursing,entry,False,,,,False,,,,,1.0,0.0,0.7
Southport Center for Nursing & Rehab_7276519420549182214,CAREERS,Southport Center for Nursing & Rehab,"Southport Center is conveniently located near several local hospitals and specialists from across the medical spectrum, IT",Southport Center is conveniently located near several local hospitals and specialists from across the medical spectrum,IT,,mailto:info@southportnh.com,Southport Center for Nursing & Rehab,https://southportnh.com/careers/,2025-07-11T18:23:41.526269,"MAIL US
info@southportnh.com
CALL US
203-259-7894
SCHEDULE A TOUR
Home
About Us
Short Term Rehab
Clinical Excellence
Amputee Rehab Program
Careers
Contact
COVID-19 Updates
PAY YOUR BILL
CAREERS
Check Vacancies
    See All Jobs
                        LPN: Graduate Nurses Accepted, Weekends (all shifts): 7-3, 3-11
                    Physical Therapy Assistant
                    Receptionist Manager 8am-4pm
                    RN Supervisor, Various Shifts Available!
             Southport Center for Nursing and Rehabilitation | Fairfield, Connecticut | Jul 11, 2025
Receptionist Manager 8am-4pm
Southport Center for Nursing and Rehabilitation | Fairfield, Connecticut | Jun 23, 2025
RN Supervisor, Various Shifts Available!
Southport Center for Nursing and Rehabilitation | Fairfield, Connecticut | May 28, 2025
Physical Therapy Assistant
Southport Center for Nursing and Rehabilitation | Fairfield, Connecticut | Mar 19, 2025
LPN: Graduate Nurses Accepted, Weekends (all shifts): 7-3, 3-11
Th...",custom,,Home,"compassionate, LPN, RN",,mailto:info@southportnh.com,nursing,senior,False,,,,False,,,lpn,,1.0,0.5,0.85
