id,title,company,location,city,state,salary,description,overview,requirements,url,source,source_url,scraped_at,tags,setting_type
Maplewood Senior Living_2234296570610317428,LPN Wellness Nurse - Part Time 4p-8p,Maplewood Senior Living,"site Southport, CT",site Southport,CT,Not specified,"LPN Wellness Nurse - Part Time 4p-8p Jun 30, 2025 Job Category: Resident Care/Healthcare Requisition Number: LPNWE011795 Schedule: Part Time Job Location Type: On-site Southport, CT 06890, USA Summary: The Resident Services Nurse (Licensed Practical Nurse) is responsible for assisting the Resident Services Director with the overall implementation, delivery, and coordination of Resident Care Services at the Community.","LPN Wellness Nurse - Part Time 4p-8p Jun 30, 2025 Job Category: Resident Care/Healthcare Requisition Number: LPNWE011795 Schedule: Part Time Job Location Type: On-site Southport, CT 06890, USA Summary...",,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=ea4a7358-6a34-4957-992a-313bd4a58b57,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-01T22:03:44.147112,Part-Time (employment); Assisted Living (care_setting),assisted_living
Maplewood Senior Living_636669389107895657,Server - Part Time,Maplewood Senior Living,"Part Time Orange, CT",Part Time Orange,CT,Not specified,"Server - Part Time Jun 30, 2025 Job Category: Dining Services Requisition Number: SERVE011791 Schedule: Part Time Orange, CT 06477, USA The Server is responsible for assisting in the set-up, service and cleaning of the dining room. Maplewood Senior Living, an innovative, forward-thinking senior living provider, strives to inspire our associates to learn, develop, and succeed. Maplewood at Orange is hiring Part Time Servers with flexible schedules and rotating weekend availability for PT day/evening shifts.","Server - Part Time Jun 30, 2025 Job Category: Dining Services Requisition Number: SERVE011791 Schedule: Part Time Orange, CT 06477, USA The Server is responsible for assisting in the set-up, service a...",,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=b145b552-487a-4b26-bdaf-3335b7d9429b,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-01T22:03:45.226388,Full-Time (employment); Day Shift (shift); Assisted Living (care_setting),assisted_living
Maplewood Senior Living_8109298761958764284,Server - Per Diem,Maplewood Senior Living,"Part Time Orange, CT",Part Time Orange,CT,Not specified,"Server - Per Diem Jun 30, 2025 Job Category: Dining Services Requisition Number: SERVE011790 Schedule: Part Time Orange, CT 06477, USA The Server is responsible for assisting in the set-up, service and cleaning of the dining room. Maplewood Senior Living, an innovative, forward-thinking senior living provider, strives to inspire our associates to learn, develop, and succeed. Maplewood at Orange is hiring Per Diem Servers with flexible schedules.","Server - Per Diem Jun 30, 2025 Job Category: Dining Services Requisition Number: SERVE011790 Schedule: Part Time Orange, CT 06477, USA The Server is responsible for assisting in the set-up, service an...",,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=0d44f0dc-0fbf-42d9-9d48-1c5e9bb049bb,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-01T22:03:46.506618,Part-Time (employment); Flexible Hours (shift); Assisted Living (care_setting),assisted_living
Maplewood Senior Living_2750648239450365932,Licensed Practical Nurse / LPN Full Time: 7a-3p,Maplewood Senior Living,"Full Time Danbury, CT",Full Time Danbury,CT,Not specified,"Licensed Practical Nurse / LPN Full Time: 7a-3p Jun 30, 2025 Job Category: Resident Care/Healthcare Requisition Number: LICEN011793 Schedule: Full Time Danbury, CT 06810, USA The Licensed Practical Nurse (LPN) assists and supports the Resident Services Director with the overall implementation, delivery, and coordination of nursing services in the community. **Must be a Licensed Practical Nurse currently licensed to practice in the State of Connecticut.","Licensed Practical Nurse / LPN Full Time: 7a-3p Jun 30, 2025 Job Category: Resident Care/Healthcare Requisition Number: LICEN011793 Schedule: Full Time Danbury, CT 06810, USA The Licensed Practical Nu...",,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=f612df98-24f0-43a1-a508-0b824bb7bd99,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-01T22:03:47.477900,Full-Time (employment); Assisted Living (care_setting),assisted_living
Maplewood Senior Living_4058172049252524579,Licensed Practical Nurse / LPN Part Time 11p-7a,Maplewood Senior Living,"Part Time Danbury, CT",Part Time Danbury,CT,Not specified,"Licensed Practical Nurse / LPN Part Time 11p-7a Jun 27, 2025 Job Category: Resident Care/Healthcare Requisition Number: LICEN010342 Schedule: Part Time Danbury, CT 06810, USA The Licensed Practical Nurse (LPN) assists and supports the Resident Services Director with the overall implementation, delivery, and coordination of nursing services in the community. **Must be a Licensed Practical Nurse currently licensed to practice in the State of Connecticut. Immediate need on 3p - 11p.","Licensed Practical Nurse / LPN Part Time 11p-7a Jun 27, 2025 Job Category: Resident Care/Healthcare Requisition Number: LICEN010342 Schedule: Part Time Danbury, CT 06810, USA The Licensed Practical Nu...",,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=e4148523-293e-4f98-86d9-3a508aac719a,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-01T22:03:49.482402,Part-Time (employment); Assisted Living (care_setting); Urgent Hire (flag),assisted_living
UniversaCare_442620436302226111,Home Health Aide (Immediate Hiring) Kows Greek Language- live in,UniversaCare,Connecticut,,CT,Not specified,Home Health Aide (Immediate Hiring) Kows Greek Language- live in,Home Health Aide (Immediate Hiring) Kows Greek Language- live in,,,UniversaCare,https://www.intelycare.com/jobs/?listing_page=1&employer_id=3843912,2025-07-01T22:05:08.843346,Home Care (care_setting); Urgent Hire (flag),home_care
UniversaCare_8496591416945569731,Home Health Aide,UniversaCare,Connecticut,,CT,Not specified,Home Health Aide,Home Health Aide,,,UniversaCare,https://www.intelycare.com/jobs/?listing_page=1&employer_id=3843912,2025-07-01T22:05:10.208329,Home Care (care_setting),home_care
UniversaCare_3984128692113525039,Female Home Health Aide (Immediate Hiring) Spanish Speaking,UniversaCare,Connecticut,,CT,Not specified,Female Home Health Aide (Immediate Hiring) Spanish Speaking,Female Home Health Aide (Immediate Hiring) Spanish Speaking,,,UniversaCare,https://www.intelycare.com/jobs/?listing_page=1&employer_id=3843912,2025-07-01T22:05:17.538799,Home Care (care_setting); Urgent Hire (flag),home_care
enhabit_7258597190852567116,LPN - Home Health,enhabit,"Palm Harbor, FL",Palm Harbor,FL,Not specified,"LPN - Home Health Palm Harbor, FL Job category: Nursing Job type: Full-time","LPN - Home Health Palm Harbor, FL Job category: Nursing Job type: Full-time",,,enhabit,https://careers.ehab.com/search-jobs,2025-07-01T22:06:19.288384,Full-Time (employment); Home Care (care_setting),home_care
enhabit_4396320592247652594,Medical Records Specialist w/HRD-FT,enhabit,"Scottsdale, AZ",Scottsdale,AZ,Not specified,"Medical Records Specialist w/HRD-FT Scottsdale, AZ Job category: Administrative/Clerical Job type: Full-time","Medical Records Specialist w/HRD-FT Scottsdale, AZ Job category: Administrative/Clerical Job type: Full-time",,,enhabit,https://careers.ehab.com/search-jobs,2025-07-01T22:06:19.667319,Full-Time (employment); Home Care (care_setting),home_care
enhabit_1204333125346149815,RN - Clinical Team Leader - Home Health,enhabit,"Marion, NC",Marion,NC,Not specified,"RN - Clinical Team Leader - Home Health Marion, NC Job category: Nursing Job type: Full-time","RN - Clinical Team Leader - Home Health Marion, NC Job category: Nursing Job type: Full-time",,,enhabit,https://careers.ehab.com/search-jobs,2025-07-01T22:06:20.080733,Full-Time (employment); Home Care (care_setting),home_care
enhabit_4396320592247652594,Medical Records Specialist w/HRD-FT,enhabit,"Monroeville, PA",Monroeville,PA,Not specified,"Medical Records Specialist w/HRD-FT Monroeville, PA Job category: Administrative/Clerical Job type: Full-time","Medical Records Specialist w/HRD-FT Monroeville, PA Job category: Administrative/Clerical Job type: Full-time",,,enhabit,https://careers.ehab.com/search-jobs,2025-07-01T22:06:20.451788,Full-Time (employment); Home Care (care_setting),home_care
enhabit_7234389692136241674,Physical Therapist (PT) - Home Health - PRN,enhabit,"Brown, TX",Brown,TX,Not specified,"Physical Therapist (PT) - Home Health - PRN Brownwood, Brown, TX Job category: Therapy Job type: PRN, Per Visit","Physical Therapist (PT) - Home Health - PRN Brownwood, Brown, TX Job category: Therapy Job type: PRN, Per Visit",,,enhabit,https://careers.ehab.com/search-jobs,2025-07-01T22:06:20.872243,Part-Time (employment); Home Care (care_setting),home_care
enhabit_4231019605802776682,Physical Therapist (PT) - Home Health - Full Time,enhabit,"Columbus, GA",Columbus,GA,Not specified,"Physical Therapist (PT) - Home Health - Full Time Columbus, GA Job category: Therapy Job type: Full-time","Physical Therapist (PT) - Home Health - Full Time Columbus, GA Job category: Therapy Job type: Full-time",,,enhabit,https://careers.ehab.com/search-jobs,2025-07-01T22:06:21.903816,Full-Time (employment); Home Care (care_setting),home_care
enhabit_1687340345792718503,Hospice CNA - Full Time,enhabit,"St. George, UT",St. George,UT,Not specified,"Hospice CNA - Full Time St. George, UT Job category: Home Health Aide Job type: Full-time","Hospice CNA - Full Time St. George, UT Job category: Home Health Aide Job type: Full-time",,,enhabit,https://careers.ehab.com/search-jobs,2025-07-01T22:06:22.295028,Full-Time (employment); Hospice (care_setting),home_care
Bristol Health_4495266429205102719,Career Opportunities,Bristol Health,"Bristol, CT",Bristol,CT,Not specified,Career Opportunities,Career Opportunities,,,Bristol Health,https://www.bristolhealth.org/careers,2025-07-01T22:07:08.277852,Home Care (care_setting),mixed
Trinity Health at Home_1980297053423767967,Hospice - RN,Trinity Health at Home,Connecticut,,CT,Not specified,Hospice - RN,Hospice - RN,,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:38.783974,Hospice (care_setting),home_care
Trinity Health at Home_4582170485865521770,Home Health Registered Nurse,Trinity Health at Home,Connecticut,,CT,Not specified,Home Health Registered Nurse,Home Health Registered Nurse,,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:39.825581,Home Care (care_setting),home_care
Trinity Health at Home_6941199824860695312,Part-Time Home Health Physical Therapist/PT - Prince George County,Trinity Health at Home,Connecticut,,CT,Not specified,Part-Time Home Health Physical Therapist/PT - Prince George County,Part-Time Home Health Physical Therapist/PT - Prince George County,,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:40.585124,Part-Time (employment); Home Care (care_setting),home_care
Trinity Health at Home_5457703271167454939,"Physical Therapist, Full-Time - Trinity Health of New England At Home",Trinity Health at Home,Connecticut,,CT,Not specified,"Physical Therapist, Full-Time - Trinity Health of New England At Home","Physical Therapist, Full-Time - Trinity Health of New England At Home",,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:41.470980,Full-Time (employment); Home Care (care_setting),home_care
Trinity Health at Home_449080060842642876,Home Care Physical Therapist - Home Care/Phila Area,Trinity Health at Home,Connecticut,,CT,Not specified,Home Care Physical Therapist - Home Care/Phila Area,Home Care Physical Therapist - Home Care/Phila Area,,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:42.261654,Home Care (care_setting),home_care
Trinity Health at Home_1713863530279854785,Licensed Medical Social Worker,Trinity Health at Home,Connecticut,,CT,Not specified,Licensed Medical Social Worker,Licensed Medical Social Worker,,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:43.096191,Home Care (care_setting),home_care
Trinity Health at Home_9089347180907970522,OCCUPATIONAL THERAPIST-Part time,Trinity Health at Home,Connecticut,,CT,Not specified,OCCUPATIONAL THERAPIST-Part time,OCCUPATIONAL THERAPIST-Part time,,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:44.106545,Part-Time (employment); Home Care (care_setting),home_care
Trinity Health at Home_2762342984401210734,LPN- Home Care - Day one Benefits!,Trinity Health at Home,Connecticut,,CT,Not specified,LPN- Home Care - Day one Benefits!,LPN- Home Care - Day one Benefits!,,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:44.994937,Day Shift (shift); Home Care (care_setting),home_care
Trinity Health at Home_7161726131385632945,Mount Carmel Home Care: Home Care Liaison (Home Care Coordinator)- St. Ann's,Trinity Health at Home,Connecticut,,CT,Not specified,Mount Carmel Home Care: Home Care Liaison (Home Care Coordinator)- St. Ann's,Mount Carmel Home Care: Home Care Liaison (Home Care Coordinator)- St. Ann's,,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:45.736458,Home Care (care_setting),home_care
Trinity Health at Home_8351054638367683844,"Full-Time Clinical Hospital Hospice Coordinator - Livonia, MI",Trinity Health at Home,"Livonia, MI",Livonia,MI,Not specified,"Full-Time Clinical Hospital Hospice Coordinator - Livonia, MI","Full-Time Clinical Hospital Hospice Coordinator - Livonia, MI",,,Trinity Health at Home,https://jobs.trinity-health.org/athome/search-results?m=3,2025-07-01T22:07:46.509323,Full-Time (employment); Hospice (care_setting),home_care
Elara Caring_482015852169470088,Registered Nurse RN Home Care Full Time,Elara Caring,Connecticut,,CT,Not specified,Registered Nurse RN Home Care Full Time,Registered Nurse RN Home Care Full Time,,,Elara Caring,https://careers.elara.com/us/en/search-results,2025-07-01T22:08:14.653665,Full-Time (employment); Home Care (care_setting),home_care
Elara Caring_6454255570757401904,Home Health Physical Therapist,Elara Caring,Connecticut,,CT,Not specified,Home Health Physical Therapist,Home Health Physical Therapist,,,Elara Caring,https://careers.elara.com/us/en/search-results,2025-07-01T22:08:15.524398,Home Care (care_setting),home_care
Elara Caring_359535144856235935,Physical Therapist PT Home Health,Elara Caring,Connecticut,,CT,Not specified,Physical Therapist PT Home Health,Physical Therapist PT Home Health,,,Elara Caring,https://careers.elara.com/us/en/search-results,2025-07-01T22:08:16.328314,Part-Time (employment); Home Care (care_setting),home_care
Elara Caring_6315535972836582363,Home Health Physical Therapist (PT),Elara Caring,Connecticut,,CT,Not specified,Home Health Physical Therapist (PT),Home Health Physical Therapist (PT),,,Elara Caring,https://careers.elara.com/us/en/search-results,2025-07-01T22:08:17.420639,Part-Time (employment); Home Care (care_setting),home_care
Elara Caring_3339469951744782707,Licensed Practical Nurse LPN Home Health PRN,Elara Caring,Connecticut,,CT,Not specified,Licensed Practical Nurse LPN Home Health PRN,Licensed Practical Nurse LPN Home Health PRN,,,Elara Caring,https://careers.elara.com/us/en/search-results,2025-07-01T22:08:18.424671,Per Diem (employment); Home Care (care_setting),home_care
Encompass Health_3323144004396930109,LPN/LVN,Encompass Health,Connecticut,,CT,Not specified,LPN/LVN,LPN/LVN,,,Encompass Health,https://careers.encompasshealth.com/jobs/?&filter[category][]=Nurse+Mgmt&filter[category][]=Nursing,2025-07-01T22:10:03.248282,Skilled Nursing Facility (care_setting),rehab_only
Encompass Health_4024901020016154019,Rehab Nursing Tech FT,Encompass Health,Connecticut,,CT,Not specified,Rehab Nursing Tech FT,Rehab Nursing Tech FT,,,Encompass Health,https://careers.encompasshealth.com/jobs/?&filter[category][]=Nurse+Mgmt&filter[category][]=Nursing,2025-07-01T22:10:05.720750,Full-Time (employment); Skilled Nursing Facility (care_setting),rehab_only
Encompass Health_3441034365604040355,Nursing Staffing Coordinator PH32,Encompass Health,Connecticut,,CT,Not specified,Nursing Staffing Coordinator PH32,Nursing Staffing Coordinator PH32,,,Encompass Health,https://careers.encompasshealth.com/jobs/?&filter[category][]=Nurse+Mgmt&filter[category][]=Nursing,2025-07-01T22:10:06.925502,Skilled Nursing Facility (care_setting),rehab_only
Encompass Health_5507107329204615461,Nursing Assistant,Encompass Health,Connecticut,,CT,Not specified,Nursing Assistant,Nursing Assistant,,,Encompass Health,https://careers.encompasshealth.com/jobs/?&filter[category][]=Nurse+Mgmt&filter[category][]=Nursing,2025-07-01T22:10:07.980306,Skilled Nursing Facility (care_setting),rehab_only
Encompass Health_7185385000083198225,Rehab Nursing Tech/Nursing Assistant,Encompass Health,Connecticut,,CT,Not specified,Rehab Nursing Tech/Nursing Assistant,Rehab Nursing Tech/Nursing Assistant,,,Encompass Health,https://careers.encompasshealth.com/jobs/?&filter[category][]=Nurse+Mgmt&filter[category][]=Nursing,2025-07-01T22:10:09.486882,Skilled Nursing Facility (care_setting),rehab_only
Encompass Health_5137924725924512899,Nurse Supervisor,Encompass Health,Connecticut,,CT,Not specified,Nurse Supervisor,Nurse Supervisor,,,Encompass Health,https://careers.encompasshealth.com/jobs/?&filter[category][]=Nurse+Mgmt&filter[category][]=Nursing,2025-07-01T22:10:10.801271,Skilled Nursing Facility (care_setting),rehab_only
Guardian Angel Senior Services_2696379042256201765,Seasonal Caregiver,Guardian Angel Senior Services,Connecticut,,CT,Not specified,Seasonal Caregiver,Seasonal Caregiver,,,Guardian Angel Senior Services,https://www.intelycare.com/jobs/?listing_page=1&employer_id=2038009,2025-07-01T22:11:30.960848,Home Care (care_setting),home_care
Guardian Angel Senior Services_182776336769437905,"PCA, Caregiver -Free Training",Guardian Angel Senior Services,Connecticut,,CT,Not specified,"PCA, Caregiver -Free Training","PCA, Caregiver -Free Training",,,Guardian Angel Senior Services,https://www.intelycare.com/jobs/?listing_page=1&employer_id=2038009,2025-07-01T22:11:31.993727,Home Care (care_setting),home_care
Guardian Angel Senior Services_398103854013954133,"Caregiver, Personal Care Assistant, PCA",Guardian Angel Senior Services,Connecticut,,CT,Not specified,"Caregiver, Personal Care Assistant, PCA","Caregiver, Personal Care Assistant, PCA",,,Guardian Angel Senior Services,https://www.intelycare.com/jobs/?listing_page=1&employer_id=2038009,2025-07-01T22:11:32.917670,Home Care (care_setting),home_care
Guardian Angel Senior Services_1047429532862541324,Caregiver for senior citizens. Daily Pay.,Guardian Angel Senior Services,Connecticut,,CT,Not specified,Caregiver for senior citizens. Daily Pay.,Caregiver for senior citizens. Daily Pay.,,,Guardian Angel Senior Services,https://www.intelycare.com/jobs/?listing_page=1&employer_id=2038009,2025-07-01T22:11:33.797658,Home Care (care_setting),home_care
Guardian Angel Senior Services_6401105772391998808,Caregiver for Elderly in Their Home. Cape Cod.,Guardian Angel Senior Services,Connecticut,,CT,Not specified,Caregiver for Elderly in Their Home. Cape Cod.,Caregiver for Elderly in Their Home. Cape Cod.,,,Guardian Angel Senior Services,https://www.intelycare.com/jobs/?listing_page=1&employer_id=2038009,2025-07-01T22:11:34.932304,Home Care (care_setting),home_care
Guardian Angel Senior Services_6720075231217030315,Caregiver for Elderly in Their Home,Guardian Angel Senior Services,Connecticut,,CT,Not specified,Caregiver for Elderly in Their Home,Caregiver for Elderly in Their Home,,,Guardian Angel Senior Services,https://www.intelycare.com/jobs/?listing_page=1&employer_id=2038009,2025-07-01T22:11:36.039342,Home Care (care_setting),home_care
Guardian Angel Senior Services_5542568388996312191,"LNA, Personal Care Assistant, Caregiver",Guardian Angel Senior Services,Connecticut,,CT,Not specified,"LNA, Personal Care Assistant, Caregiver","LNA, Personal Care Assistant, Caregiver",,,Guardian Angel Senior Services,https://www.intelycare.com/jobs/?listing_page=1&employer_id=2038009,2025-07-01T22:11:37.482837,Home Care (care_setting),home_care
Guardian Angel Senior Services_9110807929650105803,Evening and Weekend Home Health Aide,Guardian Angel Senior Services,Connecticut,,CT,Not specified,Evening and Weekend Home Health Aide,Evening and Weekend Home Health Aide,,,Guardian Angel Senior Services,https://www.intelycare.com/jobs/?listing_page=1&employer_id=2038009,2025-07-01T22:11:39.293972,Evening Shift (shift); Home Care (care_setting),home_care
Seniors Helping Seniors_794530735687594520,CNA Needed for Personal Care Support for Local Senior,Seniors Helping Seniors,Connecticut,,CT,Not specified,CNA Needed for Personal Care Support for Local Senior,CNA Needed for Personal Care Support for Local Senior,,,Seniors Helping Seniors,https://www.intelycare.com/jobs/?listing_page=1&employer_id=4978638,2025-07-01T22:12:00.189245,Home Care (care_setting),home_care
Seniors Helping Seniors_3965957707212101950,Help Seniors and Families As Needed Caregivers Wanted,Seniors Helping Seniors,Connecticut,,CT,Not specified,Help Seniors and Families As Needed Caregivers Wanted,Help Seniors and Families As Needed Caregivers Wanted,,,Seniors Helping Seniors,https://www.intelycare.com/jobs/?listing_page=1&employer_id=4978638,2025-07-01T22:12:02.112866,Home Care (care_setting),home_care
Seniors Helping Seniors_1412839787751954794,Caregivers and Companions Wanted Occasional Shifts Available,Seniors Helping Seniors,Connecticut,,CT,Not specified,Caregivers and Companions Wanted Occasional Shifts Available,Caregivers and Companions Wanted Occasional Shifts Available,,,Seniors Helping Seniors,https://www.intelycare.com/jobs/?listing_page=1&employer_id=4978638,2025-07-01T22:12:03.070776,Full-Time (employment); Home Care (care_setting),home_care
Seniors Helping Seniors_4787350690870528011,PRN Respite Caregivers Needed Flexible Shifts Available,Seniors Helping Seniors,Connecticut,,CT,Not specified,PRN Respite Caregivers Needed Flexible Shifts Available,PRN Respite Caregivers Needed Flexible Shifts Available,,,Seniors Helping Seniors,https://www.intelycare.com/jobs/?listing_page=1&employer_id=4978638,2025-07-01T22:12:03.981520,Full-Time (employment); Flexible Hours (shift); Home Care (care_setting),home_care
Seniors Helping Seniors_8115086593486242224,Senior Caregiver in Chelmsford,Seniors Helping Seniors,Connecticut,,CT,Not specified,Senior Caregiver in Chelmsford,Senior Caregiver in Chelmsford,,,Seniors Helping Seniors,https://www.intelycare.com/jobs/?listing_page=1&employer_id=4978638,2025-07-01T22:12:05.009992,Home Care (care_setting),home_care
Seniors Helping Seniors_8097837320719621851,Floating Caregiver Partner with Our Director of Client Experience to Transform Senior Care,Seniors Helping Seniors,Connecticut,,CT,Not specified,Floating Caregiver Partner with Our Director of Client Experience to Transform Senior Care,Floating Caregiver Partner with Our Director of Client Experience to Transform Senior Care,,,Seniors Helping Seniors,https://www.intelycare.com/jobs/?listing_page=1&employer_id=4978638,2025-07-01T22:12:05.997937,Home Care (care_setting),home_care
Integritus Healthcare_358316353824055600,ACTIVITIES AIDE- Part Time,Integritus Healthcare,"site Kimball Farms Nursing Care Center Lenox, MA",site Kimball Farms Nursing Care Center Lenox,MA,Not specified,"ACTIVITIES AIDE- Part Time Today Job Category: Administration Group Requisition Number: ACTIV003175 Schedule: Part Time Job Location Type: On-site Kimball Farms Nursing Care Center Lenox, MA 01240, USA Great opportunity to get paid to have fun! Activities Aides help to encourage socialization, provide entertainment, lead groups and more! Training is provided. Activities Aides help to encourage socialization, provide entertainment, relaxation and fulfillment, and improve daily living skills.","ACTIVITIES AIDE- Part Time Today Job Category: Administration Group Requisition Number: ACTIV003175 Schedule: Part Time Job Location Type: On-site Kimball Farms Nursing Care Center Lenox, MA 01240, US...",,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=b422c25f-d7e2-4334-95c1-b338ce9f5407,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-01T22:12:43.108779,Part-Time (employment); Day Shift (shift); Skilled Nursing Facility (care_setting),snf
Integritus Healthcare_2691687801604722913,UNIT MANAGER (RN/LPN),Integritus Healthcare,"site Kimball Farms Nursing Care Center Lenox, MA",site Kimball Farms Nursing Care Center Lenox,MA,Not specified,"UNIT MANAGER (RN/LPN) Today Job Category: Operations Group Requisition Number: UNITM003085 Schedule: Full Time Job Location Type: On-site Kimball Farms Nursing Care Center Lenox, MA 01240, USA +3 more We are seeking a compassionate, organized, and experienced Unit Manager (RN/ LPN) to join our leadership team. This role oversees the clinical operations of two 18-bed units, ensuring the delivery of high-quality, person-centered care in a safe and supportive environment. The Unit Manager (RN/ LPN) leads care plan meetings, supervises and supports caregivers, and facilitates interdisciplinary communication to promote optimal resident outcomes. The role includes active participation in quality assurance initiatives and regulatory compliance efforts. The Unit Manager (RN/ LPN) reports directly to the Director of Nursing and participates in the on-call rotation one weekend day per month and one holiday per year.","UNIT MANAGER (RN/LPN) Today Job Category: Operations Group Requisition Number: UNITM003085 Schedule: Full Time Job Location Type: On-site Kimball Farms Nursing Care Center Lenox, MA 01240, USA +3 more...",,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=36342629-69ad-40a5-b0a2-f4893b486e3e,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-01T22:12:43.848304,Full-Time (employment); Day Shift (shift); Skilled Nursing Facility (care_setting),snf
Integritus Healthcare_3414785242725847067,RESIDENT ASSISTANT,Integritus Healthcare,"Full Time East Longmeadow Memory Care Assisted Living East Longmeadow, MA",Full Time East Longmeadow Memory Care Assisted Living East Longmeadow,MA,Not specified,"RESIDENT ASSISTANT Jun 30, 2025 Job Category: Operations Group Requisition Number: RESID003174 Schedule: Full Time East Longmeadow Memory Care Assisted Living East Longmeadow, MA, USA Resident Assistant 's / Certified Nursing Assistant will assist older people who are functionally, physically, and or socially impaired and need 24-hour oversight. The Resident Care Partner/Resident Assistant’s role is to assist residents with those activities of daily living that they are unable to perform without help, fostering at all times residents’ independence and freedom of choice.","RESIDENT ASSISTANT Jun 30, 2025 Job Category: Operations Group Requisition Number: RESID003174 Schedule: Full Time East Longmeadow Memory Care Assisted Living East Longmeadow, MA, USA Resident Assista...",,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=2004904b-1ca7-4827-8260-c49f6decf023,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-01T22:12:44.575395,Full-Time (employment); Assisted Living (care_setting),snf
