id,title,company,location,city,state,url,source,source_url,scraped_at,description
A Place At Home_3604677135965478352,CNA/HHA,A Place At Home,Location not specified,,,https://jobs.apploi.com/view/1388722?utm_campaign=jobs_snippet&utm_source=A-Place-At-Home-Merrimack-Valley-West-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1751983090.4434254,A Place At Home,https://aplaceathome.com/merrimack-valley/careers/,2025-07-08T13:58:17.526678,CNA/HHA
A Place At Home_7962753240599247503,Certified Nursing Assistant/ Home Health Aide,A Place At Home,Location not specified,,,https://jobs.apploi.com/view/1234407?utm_campaign=jobs_snippet&utm_source=A-Place-At-Home-Merrimack-Valley-West-career-page&utm_medium=client-web-site&utm_term=apploi-snippet&_=1751983090.4436405,A Place At Home,https://aplaceathome.com/merrimack-valley/careers/,2025-07-08T13:58:18.648323,Certified Nursing Assistant/ Home Health Aide
Briarwood Rehab & Healthcare Center_745187923652339784,Registered Nurse (RN) Second Shift,Briarwood Rehab & Healthcare Center,Location not specified,,,https://jobs.apploi.com/view/1452916?utm_campaign=jobs_snippet&utm_source=briarwoodrehab-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1751983658.109323,Briarwood Rehab & Healthcare Center,https://briarwoodrehab.com/apply-today/,2025-07-08T14:07:48.465786,Registered Nurse (RN) Second Shift
Briarwood Rehab & Healthcare Center_4270237873929254384,Licensed Practical Nurse (LPN),Briarwood Rehab & Healthcare Center,Location not specified,,,https://jobs.apploi.com/view/1553704?utm_campaign=jobs_snippet&utm_source=briarwoodrehab-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1751983658.1095197,Briarwood Rehab & Healthcare Center,https://briarwoodrehab.com/apply-today/,2025-07-08T14:07:49.162839,Licensed Practical Nurse (LPN)
Briarwood Rehab & Healthcare Center_3604436238752789273,Certified Nurse Assistant CNA,Briarwood Rehab & Healthcare Center,Location not specified,,,https://jobs.apploi.com/view/1453294?utm_campaign=jobs_snippet&utm_source=briarwoodrehab-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1751983658.1096566,Briarwood Rehab & Healthcare Center,https://briarwoodrehab.com/apply-today/,2025-07-08T14:07:49.879797,Certified Nurse Assistant CNA
Briarwood Rehab & Healthcare Center_7727614863729531213,Nurse Weekend Warriors RN & LPN,Briarwood Rehab & Healthcare Center,Location not specified,,,https://jobs.apploi.com/view/1453289?utm_campaign=jobs_snippet&utm_source=briarwoodrehab-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1751983658.1097813,Briarwood Rehab & Healthcare Center,https://briarwoodrehab.com/apply-today/,2025-07-08T14:07:50.566368,Nurse Weekend Warriors RN & LPN
Briarwood Rehab & Healthcare Center_4992833023934151332,Dietitian,Briarwood Rehab & Healthcare Center,Location not specified,,,https://jobs.apploi.com/view/1070565?utm_campaign=jobs_snippet&utm_source=briarwoodrehab-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1751983658.1099064,Briarwood Rehab & Healthcare Center,https://briarwoodrehab.com/apply-today/,2025-07-08T14:07:51.256804,Dietitian
Briarwood Rehab & Healthcare Center_8683396513227038489,Dietary Aide,Briarwood Rehab & Healthcare Center,Location not specified,,,https://jobs.apploi.com/view/832396?utm_campaign=jobs_snippet&utm_source=briarwoodrehab-career-page&utm_medium=client-web-site&utm_term=josh-reiss&_=1751983658.1100292,Briarwood Rehab & Healthcare Center,https://briarwoodrehab.com/apply-today/,2025-07-08T14:07:51.922785,Dietary Aide
Integritus Healthcare_9061151187893693716,WAITPERSON- Per Diem,Integritus Healthcare,"Kimball Farms Lifecare Retirement Community


Lenox, MA 01240, USA",Lenox,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=397770dd-024f-4c65-b874-cc41ae58ddf8,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:18:59.321287,"WAITPERSON- Per Diem
Jul 7, 2025
Job Category: Operations Group
Requisition Number: WAITP003184
Schedule: Part Time
Job Location Type: On-site

Kimball Farms Lifecare Retirement Community


Lenox, MA 01240, USA





Waitaff will provide quality, efficient table service in the dining room in accordan..."
Integritus Healthcare_6586763254068033524,Hospice Registered Nurse (RN),Integritus Healthcare,"Pioneer Valley Hospice


Greenfield, MA 01301, USA",Greenfield,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=a46afb11-6242-4dc4-a4af-3195b5a9dd1d,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:00.036800,"Hospice Registered Nurse (RN)
Jul 7, 2025
Job Category: Operations Group
Requisition Number: HOSPI003074
Schedule: Full Time

Pioneer Valley Hospice


Greenfield, MA 01301, USA



























































































































..."
Integritus Healthcare_7977656144446564910,NURSE PRACTITIONER (FULL-TIME),Integritus Healthcare,"Pioneer Valley Hospice


Greenfield, MA 01301, USA",Greenfield,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=0f694823-6459-4e90-870d-613a39bb6269,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:01.129888,"NURSE PRACTITIONER (FULL-TIME)
Jul 7, 2025
Job Category: Operations Group
Requisition Number: NURSE003075
Schedule: Full Time

Pioneer Valley Hospice


Greenfield, MA 01301, USA









































































































+10 more
Pioneer ..."
Integritus Healthcare_2434090040664867221,PATIENT CARE COORDINATOR,Integritus Healthcare,"Pioneer Valley Hospice


Greenfield, MA 01301, USA",Greenfield,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=61fe2402-fede-4238-a1ef-17ff958a82f1,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:02.306860,"PATIENT CARE COORDINATOR
Jul 7, 2025
Job Category: Operations Group
Requisition Number: PATIE003183
Schedule: Full Time
Job Location Type: On-site

Pioneer Valley Hospice


Greenfield, MA 01301, USA





Pioneer Valley Hospice & Palliative Care (formerly Hospice of Franklin County) is expanding thro..."
Integritus Healthcare_4996739034166261663,DIET AIDE- Dishwasher,Integritus Healthcare,"Kimball Farms Lifecare Retirement Community


Lenox, MA 01240, USA",Lenox,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=01131d62-c99d-4c85-9b99-4d6a1a56ea9f,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:03.466464,"DIET AIDE- Dishwasher
Jul 7, 2025
Job Category: Operations Group
Requisition Number: DIETA003182
Schedule: Part Time
Job Location Type: Hybrid

Kimball Farms Lifecare Retirement Community


Lenox, MA 01240, USA





Summary: The Dietary Aide - Dishwasher provides assistance in all dietary functions ..."
Integritus Healthcare_8187699673634171072,CERTIFIED NURSING ASST! CNA - SIGN-ON BONUS!!,Integritus Healthcare,"Bourne Manor


Bourne, Town of, MA 02532, USA",Town of,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=7f8db7ca-c005-421c-915f-c0e2093a6f91,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:04.578939,"CERTIFIED NURSING ASST! CNA - SIGN-ON BONUS!!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: CERTI003113
Schedule: Full Time
Job Location Type: On-site

Bourne Manor


Bourne, Town of, MA 02532, USA

































































+6 more
We are looki..."
Integritus Healthcare_5173026386577300283,LICENSED PRACTICAL NURSE - GENEROUS SIGN-ON BONUS!,Integritus Healthcare,"Bourne Manor


Bourne, Town of, MA 02532, USA",Town of,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=70f64978-91b7-4b05-ac63-656f1393933d,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:05.407587,"LICENSED PRACTICAL NURSE - GENEROUS SIGN-ON BONUS!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: LICEN003114
Schedule: Full Time
Job Location Type: On-site

Bourne Manor


Bourne, Town of, MA 02532, USA











































































+7 mo..."
Integritus Healthcare_4654946316745001589,REGISTERED NURSE. GENEROUS SIGN-ON BONUS!!,Integritus Healthcare,"Bourne Manor


Bourne, Town of, MA 02532, USA",Town of,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=b07e17a7-28c9-4f91-8f6a-261e43d37cf5,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:06.217014,"REGISTERED NURSE. GENEROUS SIGN-ON BONUS!!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: REGIS003115
Schedule: Full Time
Job Location Type: On-site

Bourne Manor


Bourne, Town of, MA 02532, USA











































































+7 more
We ar..."
Integritus Healthcare_2493921045799629403,"LICENSED NURSE, 3-DAY WEEK, 12-HOUR SHIFTS!",Integritus Healthcare,"Bourne Manor


Bourne, Town of, MA 02532, USA",Town of,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=55f3224b-101d-47e6-a8bd-c988eb1f5cb9,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:06.729394,"LICENSED NURSE, 3-DAY WEEK, 12-HOUR SHIFTS!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: LICEN003116
Schedule: Full Time
Job Location Type: On-site

Bourne Manor


Bourne, Town of, MA 02532, USA

































































+6 more
We are looking..."
Integritus Healthcare_6407354589980714960,LICENSED NURSE (RN/LPN) - GENEROUS SIGN-ON BONUS!,Integritus Healthcare,"Bourne Manor


Bourne, Town of, MA 02532, USA",Town of,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=5e791942-26c0-4a43-9990-2442b4c96311,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:07.240758,"LICENSED NURSE (RN/LPN) - GENEROUS SIGN-ON BONUS!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: LICEN003117
Schedule: Full Time
Job Location Type: On-site

Bourne Manor


Bourne, Town of, MA 02532, USA











































































+7 mor..."
Integritus Healthcare_1170236502960088112,NURSING COORDINATOR RN - Generous Sign-on Bonus!,Integritus Healthcare,"Windsor Skilled Nursing


South Yarmouth, MA 02664, USA",South Yarmouth,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=fb74cc70-cd3b-4e9d-8c9f-9f9aaadba113,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:07.735492,"NURSING COORDINATOR RN - Generous Sign-on Bonus!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: NURSI003119
Schedule: Full Time
Job Location Type: On-site

Windsor Skilled Nursing


South Yarmouth, MA 02664, USA

































































+6 more..."
Integritus Healthcare_1861310877020234466,NURSING COORDINATOR LPN - Sign-on Bonus!,Integritus Healthcare,"Windsor Skilled Nursing


South Yarmouth, MA 02664, USA",South Yarmouth,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=eb92dd7e-977b-4cb4-989c-11b1975e17d8,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:08.443838,"NURSING COORDINATOR LPN - Sign-on Bonus!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: NURSI003120
Schedule: Full Time
Job Location Type: On-site

Windsor Skilled Nursing


South Yarmouth, MA 02664, USA

































































+6 more
We are ..."
Integritus Healthcare_3244482070372262131,"Nurse Unit Manager $10,000 Sign on Bonus!!",Integritus Healthcare,"Hunt Skilled Nursing


Danvers, MA 01923, USA",Danvers,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=796cab2d-fd5a-4b9e-b482-4e81e6d4eea8,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:08.955343,"Nurse Unit Manager $10,000 Sign on Bonus!!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: NURSE003122
Schedule: Full Time
Job Location Type: On-site

Hunt Skilled Nursing


Danvers, MA 01923, USA





















































































+8 ..."
Integritus Healthcare_7728871382551320810,REGISTERED NURSE - RN! GREAT SIGN-ON BONUS!!,Integritus Healthcare,"Hunt Skilled Nursing


Danvers, MA 01923, USA",Danvers,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=39811fa6-41b7-4584-80ea-2677fed7b969,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:09.492678,"REGISTERED NURSE - RN! GREAT SIGN-ON BONUS!!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: REGIS003123
Schedule: Full Time
Job Location Type: On-site

Hunt Skilled Nursing


Danvers, MA 01923, USA





















































































+..."
Integritus Healthcare_8588557149378474036,WEEKEND NURSING SUPERVISOR RN/LPN,Integritus Healthcare,"Hunt Skilled Nursing


Danvers, MA 01923, USA",Danvers,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=6afaba17-b38c-4def-ab64-4caace9aab59,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:10.000550,"WEEKEND NURSING SUPERVISOR RN/LPN
Jul 7, 2025
Job Category: Administration Group
Requisition Number: WEEKE003124
Schedule: Full Time

Hunt Skilled Nursing


Danvers, MA 01923, USA

































































+6 more
The primary purpose of this position is to prov..."
Integritus Healthcare_5339973503806529660,LICENSED PRACTICAL NURSE - LPN! GREAT SIGN-ON BONUS!!,Integritus Healthcare,"Hunt Skilled Nursing


Danvers, MA 01923, USA",Danvers,MA,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/OpportunityDetail?opportunityId=e01357c6-bdc9-43f9-acbd-fa6b5d5bac02,Integritus Healthcare,https://recruiting.ultipro.com/BER1002BHCS/JobBoard/ab6dd2ae-e2f4-4e5a-9d54-ba5e47b6291f/?q=&o=postedDateDesc,2025-07-08T14:19:10.530505,"LICENSED PRACTICAL NURSE - LPN! GREAT SIGN-ON BONUS!!
Jul 7, 2025
Job Category: Operations Group
Requisition Number: LICEN003126
Schedule: Full Time
Job Location Type: On-site

Hunt Skilled Nursing


Danvers, MA 01923, USA











































































+7..."
